"state","puma22","ur","stab","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Urban/rural (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","puma22-to-ur allocation factor"
"37","03102","U","NC","Charlotte City (Northwest)",130264,1 
"37","03103","U","NC","Charlotte City (Northeast)",123675,1 
"37","03104","U","NC","Charlotte City (South)",157590,1 
"37","03105","U","NC","Charlotte City (Southwest)",120328,1 
"37","03106","R","NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",4933,0.028 
"37","03106","U","NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",171175,0.972 
"37","03107","R","NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns",2881,0.0214 
"37","03107","U","NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns",131950,0.9786 
"37","03108","R","NC","Mecklenburg County (South)--Matthews Town (South)",1605,0.0111 
"37","03108","U","NC","Mecklenburg County (South)--Matthews Town (South)",143000,0.9889 
"37","03200","R","NC","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",6331,0.0377 
"37","03200","U","NC","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",161682,0.9623 
"37","03300","R","NC","Stanly & Cabarrus (East) Counties",78186,0.65 
"37","03300","U","NC","Stanly & Cabarrus (East) Counties",42109,0.35 
"37","03400","R","NC","Rowan County",61992,0.4221 
"37","03400","U","NC","Rowan County",84883,0.5779 
"37","03500","R","NC","Davidson County",80604,0.4771 
"37","03500","U","NC","Davidson County",88326,0.5229 
"37","03600","R","NC","Randolph County",86768,0.6018 
"37","03600","U","NC","Randolph County",57403,0.3982 
"37","03700","R","NC","Moore & Montgomery Counties",75159,0.599 
"37","03700","U","NC","Moore & Montgomery Counties",50319,0.401 
"37","03800","R","NC","Harnett County",85692,0.6416 
"37","03800","U","NC","Harnett County",47876,0.3584 
"37","03900","R","NC","Sampson & Duplin Counties",98436,0.9136 
"37","03900","U","NC","Sampson & Duplin Counties",9315,0.0864 
"37","04000","R","NC","Wayne County",62877,0.5359 
"37","04000","U","NC","Wayne County",54456,0.4641 
"37","04101","R","NC","Lenoir, Onslow (North) & Jones Counties",82153,0.7384 
"37","04101","U","NC","Lenoir, Onslow (North) & Jones Counties",29104,0.2616 
"37","04200","R","NC","Pitt County--Greenville City",45713,0.2685 
"37","04200","U","NC","Pitt County--Greenville City",124530,0.7315 
"37","04300","R","NC","Craven & Carteret Counties",56341,0.3346 
"37","04300","U","NC","Craven & Carteret Counties",112065,0.6654 
"37","04501","R","NC","Onslow County (South)--Jacksonville City",35284,0.2239 
"37","04501","U","NC","Onslow County (South)--Jacksonville City",122329,0.7761 
"37","04601","R","NC","Pender & New Hanover (North) Counties",40353,0.3397 
"37","04601","U","NC","Pender & New Hanover (North) Counties",78454,0.6603 
"37","04701","R","NC","New Hanover County (South)--Wilmington City",237,0.0014 
"37","04701","U","NC","New Hanover County (South)--Wilmington City",166861,0.9986 
"37","04800","R","NC","Brunswick County",49731,0.3638 
"37","04800","U","NC","Brunswick County",86962,0.6362 
"37","04900","R","NC","Columbus, Bladen & Robeson Counties",163593,0.8314 
"37","04900","U","NC","Columbus, Bladen & Robeson Counties",33166,0.1686 
"37","05001","R","NC","Cumberland County (Central)--Fayetteville City (Central & East)",286,0.0026 
"37","05001","U","NC","Cumberland County (Central)--Fayetteville City (Central & East)",108580,0.9974 
"37","05002","R","NC","Cumberland County (East)--Hope Mills & Spring Lake Towns",43289,0.3752 
"37","05002","U","NC","Cumberland County (East)--Hope Mills & Spring Lake Towns",72100,0.6248 
"37","05003","R","NC","Cumberland County (West)--Fayetteville City (West)",2757,0.025 
"37","05003","U","NC","Cumberland County (West)--Fayetteville City (West)",107716,0.975 
"37","05200","R","NC","Hoke, Richmond & Scotland Counties",59254,0.4586 
"37","05200","U","NC","Hoke, Richmond & Scotland Counties",69948,0.5414 
"37","05301","R","NC","Union (East) & Anson Counties--Monroe City",69919,0.6036 
"37","05301","U","NC","Union (East) & Anson Counties--Monroe City",45919,0.3964 
"37","05401","R","NC","Union County (West)--Indian Trail & Stallings Towns",13073,0.0905 
"37","05401","U","NC","Union County (West)--Indian Trail & Stallings Towns",131411,0.9095 
"38","00100","R","ND","West North Dakota--Dickinson & Williston Cities",50987,0.4518 
"38","00100","U","ND","West North Dakota--Dickinson & Williston Cities",61871,0.5482 
"38","00200","R","ND","North Central North Dakota--Minot City",66273,0.5655 
"38","00200","U","ND","North Central North Dakota--Minot City",50925,0.4345 
"38","00300","R","ND","Bismarck & Mandan Cities",33551,0.2547 
"38","00300","U","ND","Bismarck & Mandan Cities",98198,0.7453 
"38","00400","R","ND","East Central North Dakota--Jamestown City",84410,0.74 
"38","00400","U","ND","East Central North Dakota--Jamestown City",29658,0.26 
"38","00500","R","ND","Northeast North Dakota--Grand Forks City",52102,0.439 
"38","00500","U","ND","Northeast North Dakota--Grand Forks City",66594,0.561 
"38","00600","R","ND","Cass County--Fargo City",16782,0.0909 
"38","00600","U","ND","Cass County--Fargo City",167743,0.9091 
"39","00100","R","OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",112217,0.6774 
"39","00100","U","OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",53436,0.3226 
"39","00200","R","OH","Fulton, Putnam & Henry Counties",82902,0.7909 
"39","00200","U","OH","Fulton, Putnam & Henry Counties",21924,0.2091 
"39","00301","R","OH","Lucas County (West)--Sylvania & Maumee Cities",15702,0.1132 
"39","00301","U","OH","Lucas County (West)--Sylvania & Maumee Cities",122973,0.8868 
"39","00302","U","OH","Toledo City (West)",156151,1 
"39","00303","U","OH","Toledo City (Central)",113519,1 
"39","00401","R","OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",56483,0.4622 
"39","00401","U","OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",65711,0.5378 
"39","00500","R","OH","Erie & Huron Counties",51435,0.3833 
"39","00500","U","OH","Erie & Huron Counties",82752,0.6167 
"39","00601","R","OH","Lorain County (North)--Lorain & Elyria Cities",2578,0.0193 
"39","00601","U","OH","Lorain County (North)--Lorain & Elyria Cities",130676,0.9807 
"39","00602","R","OH","Lorain County (South)--North Ridgeville, Avon Lake & Avon Cities",42062,0.2341 
"39","00602","U","OH","Lorain County (South)--North Ridgeville, Avon Lake & Avon Cities",137648,0.7659 
"39","00701","R","OH","Cuyahoga County--Westlake, North Olmsted Cities & Bay Village",100,0.0009 
"39","00701","U","OH","Cuyahoga County--Westlake, North Olmsted Cities & Bay Village",105821,0.9991 
"39","00702","U","OH","Cuyahoga County (West)--Lakewood, Rocky River, Brook Park & Berea Cities",143132,1 
"39","00703","U","OH","Cleveland City (West)",106275,1 
"39","00704","U","OH","Cuyahoga County (South Central)--Parma, Parma Heights & Seven Hills Cities",125088,1 
"39","00705","R","OH","Cuyahoga County (South)--Strongsville, North Royalton & Broadview Heights Cities",2845,0.0239 
"39","00705","U","OH","Cuyahoga County (South)--Strongsville, North Royalton & Broadview Heights Cities",116123,0.9761 
"39","00706","R","OH","Cuyahoga County (Southeast)--Garfield Heights, Maple Heights & Bedford Cities",686,0.0065 
"39","00706","U","OH","Cuyahoga County (Southeast)--Garfield Heights, Maple Heights & Bedford Cities",104820,0.9935 
"39","00707","U","OH","Cleveland City (Central)",116999,1 
"39","00708","U","OH","Cleveland City (East) & Bratenahl Village",150888,1 
"39","00709","U","OH","Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities",144593,1 
"39","00710","R","OH","Cuyahoga County (East)--Shaker Heights, Solon, Mayfield Heights & Lyndhurst Cities",3522,0.0239 
"39","00710","U","OH","Cuyahoga County (East)--Shaker Heights, Solon, Mayfield Heights & Lyndhurst Cities",143925,0.9761 
"39","00801","R","OH","Lake County (West)--Willoughby, Eastlake, Willowick & Wickliffe Cities",6202,0.0581 
"39","00801","U","OH","Lake County (West)--Willoughby, Eastlake, Willowick & Wickliffe Cities",100573,0.9419 
"39","00802","R","OH","Lake County (East)--Mentor & Painesville Cities",11267,0.0895 
"39","00802","U","OH","Lake County (East)--Mentor & Painesville Cities",114561,0.9105 
"39","00900","R","OH","Ashtabula & Geauga Counties",125664,0.6512 
"39","00900","U","OH","Ashtabula & Geauga Counties",67307,0.3488 
"39","01001","R","OH","Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties",79312,0.6114 
"39","01001","U","OH","Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties",50408,0.3886 
"39","01002","R","OH","Trumbull County (South Central)--Warren & Niles Cities",3512,0.0311 
"39","01002","U","OH","Trumbull County (South Central)--Warren & Niles Cities",109246,0.9689 
"39","01003","R","OH","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",7832,0.0416 
"39","01003","U","OH","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",180281,0.9584 
"39","01100","R","OH","Portage County",61474,0.38 
"39","01100","U","OH","Portage County",100317,0.62 
"39","01201","R","OH","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",11867,0.0984 
"39","01201","U","OH","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",108690,0.9016 
"39","01202","R","OH","Summit County (East Central)--Cuyahoga Falls, Stow & Tallmadge Cities",1297,0.0116 
"39","01202","U","OH","Summit County (East Central)--Cuyahoga Falls, Stow & Tallmadge Cities",110611,0.9884 
"39","01203","R","OH","Summit County (Central)--Akron City",79,0.0004 
"39","01203","U","OH","Summit County (Central)--Akron City",192491,0.9996 
"39","01204","R","OH","Summit County (South)--Green, Barberton & New Franklin Cities",7196,0.0624 
"39","01204","U","OH","Summit County (South)--Green, Barberton & New Franklin Cities",108197,0.9376 
"39","01300","R","OH","Medina County",62148,0.3406 
"39","01300","U","OH","Medina County",120322,0.6594 
"39","01400","R","OH","Wayne County",65274,0.5584 
"39","01400","U","OH","Wayne County",51620,0.4416 
"39","01500","R","OH","Ashland, Holmes & Coshocton Counties",101742,0.7634 
"39","01500","U","OH","Ashland, Holmes & Coshocton Counties",31540,0.2366 
"39","01600","R","OH","Richland County",42046,0.3365 
"39","01600","U","OH","Richland County",82890,0.6635 
"39","01700","R","OH","Seneca, Wyandot & Crawford Counties",54707,0.4597 
"39","01700","U","OH","Seneca, Wyandot & Crawford Counties",64287,0.5403 
"39","01800","R","OH","Wood County",39768,0.3007 
"39","01800","U","OH","Wood County",92480,0.6993 
"39","01900","R","OH","Hancock & Hardin Counties",41151,0.3896 
"39","01900","U","OH","Hancock & Hardin Counties",64465,0.6104 
"39","02000","R","OH","Allen County",31659,0.3098 
"39","02000","U","OH","Allen County",70547,0.6902 
"39","02100","R","OH","Auglaize, Logan & Champaign Counties",70982,0.5407 
"39","02100","U","OH","Auglaize, Logan & Champaign Counties",60304,0.4593 
"39","02200","R","OH","Darke, Shelby & Preble Counties",95975,0.6801 
"39","02200","U","OH","Darke, Shelby & Preble Counties",45135,0.3199 
"39","02300","R","OH","Miami County",33266,0.3058 
"39","02300","U","OH","Miami County",75508,0.6942 
"39","02400","R","OH","Clark County",34524,0.2539 
"39","02400","U","OH","Clark County",101477,0.7461 
"39","02500","R","OH","Union, Pickaway & Madison Counties",92641,0.561 
"39","02500","U","OH","Union, Pickaway & Madison Counties",72506,0.439 
"39","02600","R","OH","Marion, Knox & Morrow Counties",101345,0.6216 
"39","02600","U","OH","Marion, Knox & Morrow Counties",61685,0.3784 
"39","02701","R","OH","Stark County (West)--Massillon City",23817,0.1688 
"39","02701","U","OH","Stark County (West)--Massillon City",117270,0.8312 
"39","02702","R","OH","Stark County (Central)--Canton & North Canton Cities",372,0.0027 
"39","02702","U","OH","Stark County (Central)--Canton & North Canton Cities",135859,0.9973 
"39","02703","R","OH","Stark County (East) & Carroll County--Aliance City",57854,0.4656 
"39","02703","U","OH","Stark County (East) & Carroll County--Aliance City",66402,0.5344 
"39","02800","R","OH","Columbiana & Jefferson Counties",82165,0.4916 
"39","02800","U","OH","Columbiana & Jefferson Counties",84961,0.5084 
"39","02900","R","OH","Tuscarawas & Harrison Counties",60970,0.5659 
"39","02900","U","OH","Tuscarawas & Harrison Counties",46776,0.4341 
"39","03000","R","OH","Belmont, Guernsey, Noble & Monroe Counties",92234,0.6964 
"39","03000","U","OH","Belmont, Guernsey, Noble & Monroe Counties",40201,0.3036 
"39","03100","R","OH","Muskingum, Perry & Morgan Counties",86400,0.6371 
"39","03100","U","OH","Muskingum, Perry & Morgan Counties",49220,0.3629 
"39","03200","R","OH","Licking County",60305,0.3378 
"39","03200","U","OH","Licking County",118214,0.6622 
"39","03301","R","OH","Delaware County (North)",30378,0.3021 
"39","03301","U","OH","Delaware County (North)",70167,0.6979 
"39","03302","R","OH","Delaware County (South)",13152,0.1158 
"39","03302","U","OH","Delaware County (South)",100427,0.8842 
"39","03401","R","OH","Columbus (Far Northeast), Gahanna & New Albany Cities",2052,0.017 
"39","03401","U","OH","Columbus (Far Northeast), Gahanna & New Albany Cities",118908,0.983 
"39","03402","R","OH","Columbus (North) & Westerville Cities",199,0.0016 
"39","03402","U","OH","Columbus (North) & Westerville Cities",124090,0.9984 
"39","03403","U","OH","Columbus (North) & Worthington Cities",111193,1 
"39","03404","R","OH","Columbus (Far Northwest) & Dublin Cities",182,0.0016 
"39","03404","U","OH","Columbus (Far Northwest) & Dublin Cities",115260,0.9984 
"39","03405","R","OH","Columbus (Far West), Hilliard & Upper Arlington Cities",2656,0.0202 
"39","03405","U","OH","Columbus (Far West), Hilliard & Upper Arlington Cities",128899,0.9798 
"39","03406","U","OH","Columbus (Central) & Grandview Heights Cities",109590,1 
"39","03407","U","OH","Columbus City (Northeast)",106942,1 
"39","03408","U","OH","Columbus (East), Reynoldsburg, Whitehall & Bexley Cities",128653,1 
"39","03409","R","OH","Columbus (Southeast), Canal Winchester & Groveport Cities",2367,0.0146 
"39","03409","U","OH","Columbus (Southeast), Canal Winchester & Groveport Cities",159563,0.9854 
"39","03410","U","OH","Columbus City (West)",107237,1 
"39","03411","R","OH","Columbus (Southwest) & Grove City Cities",10715,0.1011 
"39","03411","U","OH","Columbus (Southwest) & Grove City Cities",95301,0.8989 
"39","03500","R","OH","Fairfield County",56559,0.3559 
"39","03500","U","OH","Fairfield County",102362,0.6441 
"39","03600","R","OH","Greene County",37666,0.2242 
"39","03600","U","OH","Greene County",130300,0.7758 
"39","03701","R","OH","Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities",3543,0.0274 
"39","03701","U","OH","Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities",125708,0.9726 
"39","03702","R","OH","Montgomery County (West)--Miamisburg & West Carrollton Cities",25399,0.2325 
"39","03702","U","OH","Montgomery County (West)--Miamisburg & West Carrollton Cities",83825,0.7675 
"39","03703","R","OH","Montgomery County (East Central)--Dayton & Riverside Cities",678,0.0041 
"39","03703","U","OH","Montgomery County (East Central)--Dayton & Riverside Cities",166276,0.9959 
"39","03704","R","OH","Montgomery County (Southeast)--Kettering & Centerville Cities",59,0.0004 
"39","03704","U","OH","Montgomery County (Southeast)--Kettering & Centerville Cities",131821,0.9996 
"39","03801","R","OH","Butler County (North & West)--Middletown, Oxford & Trenton Cities",35879,0.2785 
"39","03801","U","OH","Butler County (North & West)--Middletown, Oxford & Trenton Cities",92928,0.7215 
"39","03802","R","OH","Butler County (South Central)--Hamilton & Fairfield Cities",960,0.007 
"39","03802","U","OH","Butler County (South Central)--Hamilton & Fairfield Cities",135855,0.993 
"39","03803","R","OH","Butler County (Southeast)--Monroe City & Beckett Ridge",677,0.0054 
"39","03803","U","OH","Butler County (Southeast)--Monroe City & Beckett Ridge",124058,0.9946 
"39","03901","R","OH","Warren County (West)--Mason, Springboro (West) & Franklin Cities",4812,0.0409 
"39","03901","U","OH","Warren County (West)--Mason, Springboro (West) & Franklin Cities",112857,0.9591 
